,location,total_sqft,bath,price,bhk,price_per_sqft
2201,Cholanayakanahalli,2000.0,4.0,135.0,4,6750.0
2202,Cholanayakanahalli,1300.0,2.0,95.0,2,7307.692307692308
2203,Choodasandra,1115.0,2.0,50.0,2,4484.304932735426
2204,Choodasandra,1300.0,2.0,57.0,2,4384.615384615385
2205,Choodasandra,1530.0,3.0,77.0,3,5032.679738562091
2206,Choodasandra,1220.0,3.0,56.0,3,4590.163934426229
2207,Choodasandra,1220.0,3.0,56.0,3,4590.163934426229
2208,Choodasandra,1197.0,2.0,63.0,2,5263.1578947368425
2209,Choodasandra,1465.0,3.0,75.0,3,5119.453924914676
2210,Choodasandra,1115.0,2.0,50.0,2,4484.304932735426
2211,Choodasandra,1215.0,2.0,59.0,2,4855.9670781893
2212,Choodasandra,1254.0,2.0,65.0,3,5183.413078149921
2213,Choodasandra,1580.0,3.0,105.0,3,6645.569620253164
2214,Choodasandra,725.0,2.0,36.0,2,4965.517241379311
2215,Choodasandra,2429.0,3.0,210.0,4,8645.533141210375
2216,Choodasandra,1220.0,3.0,56.0,3,4590.163934426229
2217,Choodasandra,1075.0,2.0,45.0,2,4186.046511627907
2218,Choodasandra,1180.0,2.0,71.22,2,6035.593220338983
2219,Choodasandra,1140.0,2.0,62.0,2,5438.596491228071
2220,Choodasandra,1220.0,3.0,56.0,3,4590.163934426229
2221,Choodasandra,1560.0,3.0,78.0,3,5000.0
2222,Choodasandra,1065.0,2.0,46.0,2,4319.24882629108
2223,Choodasandra,1115.0,2.0,50.0,2,4484.304932735426
2224,Choodasandra,1220.0,3.0,56.0,3,4590.163934426229
2225,Choodasandra,1115.0,2.0,50.0,2,4484.304932735426
2226,Church Street,2920.0,4.0,536.0,4,18356.164383561645
2227,Classic Paradise Layout,1560.0,5.0,145.0,5,9294.871794871795
2228,Cleveland Town,1991.0,3.0,160.0,3,8036.162732295329
2229,Coconut Garden,600.0,3.0,90.0,3,15000.0
2230,Coconut Grove Layout,1007.0,2.0,43.0,2,4270.109235352532
2231,Coconut Grove Layout,1272.0,2.0,51.5,2,4048.7421383647797
2232,Coconut Grove Layout,1156.0,2.0,46.0,2,3979.2387543252594
2233,Coconut Grove Layout,1007.0,2.0,48.0,2,4766.633565044687
2234,Coffee Board Layout,3045.0,3.0,170.0,3,5582.922824302134
2235,Coffee Board Layout,1652.5,3.0,90.0,3,5446.293494704993
2236,Cooke Town,3950.0,4.0,450.0,4,11392.405063291139
2237,Cooke Town,2388.0,4.0,239.0,3,10008.375209380234
2238,Cooke Town,1710.0,2.0,200.0,2,11695.906432748538
2239,Cooke Town,1310.0,2.0,111.0,2,8473.282442748092
2240,Cooke Town,3900.0,5.0,415.0,4,10641.02564102564
2241,Cooke Town,2560.0,4.0,310.0,3,12109.375
2242,Cooke Town,2600.0,3.0,375.0,3,14423.076923076924
2243,Cooke Town,1100.0,2.0,90.0,2,8181.818181818182
2244,Cooke Town,2300.0,3.0,250.0,3,10869.565217391304
2245,Cottonpet,971.0,2.0,135.0,4,13903.192584963954
2246,Cottonpet,1224.0,4.0,200.0,8,16339.869281045752
2247,Cottonpet,1750.0,2.0,225.0,4,12857.142857142857
2248,Cox Town,1975.0,3.0,150.0,3,7594.93670886076
2249,Cox Town,1650.0,3.0,100.0,3,6060.606060606061
2250,Cox Town,1730.0,3.0,140.0,3,8092.485549132948
2251,Cox Town,1600.0,3.0,150.0,3,9375.0
2252,Cox Town,1250.0,2.0,95.0,2,7600.0
2253,Cox Town,1280.0,2.0,120.0,2,9375.0
2254,Cox Town,1073.0,2.0,72.0,2,6710.158434296365
2255,Cox Town,1000.0,2.0,58.0,2,5800.0
2256,Cox Town,1200.0,2.0,140.0,2,11666.666666666666
2257,Crimson Layout,1250.0,2.0,60.0,2,4800.0
2258,Cunningham Road,5270.0,4.0,1250.0,4,23719.165085388995
2259,Cunningham Road,3875.0,3.0,864.0,3,22296.774193548386
2260,Cunningham Road,3875.0,3.0,800.0,3,20645.16129032258
2261,Cunningham Road,3815.0,3.0,763.0,3,20000.0
2262,Cunningham Road,2880.0,3.0,501.0,3,17395.833333333332
2263,Cunningham Road,3489.0,3.0,662.0,3,18973.91802808828
2264,Cunningham Road,4170.0,3.0,800.0,3,19184.65227817746
2265,Cunningham Road,5108.0,5.0,995.0,4,19479.24823805795
2266,Cunningham Road,2700.0,3.0,501.0,3,18555.555555555555
2267,Cunningham Road,7500.0,6.0,1800.0,4,24000.0
2268,Cunningham Road,2880.0,3.0,560.0,3,19444.444444444445
2269,D Group Employees Layout,600.0,4.0,76.0,5,12666.666666666666
2270,Daadys Gaarden Layout,1600.0,3.0,72.0,3,4500.0
2271,Dairy Circle,1855.0,3.0,225.0,3,12129.380053908355
2272,Dairy Circle,1980.0,3.0,224.0,3,11313.131313131313
2273,Dairy Circle,3730.0,6.0,450.0,4,12064.343163538873
2274,Dairy Circle,3754.0,6.0,430.0,4,11454.448588172616
2275,Dairy Circle,3754.0,6.0,480.0,4,12786.361214704315
2276,Dairy Circle,1541.0,2.0,181.0,2,11745.619727449708
2277,Dairy Circle,2735.0,4.0,340.0,3,12431.44424131627
2278,Dairy Circle,3730.0,6.0,430.0,4,11528.150134048257
2279,Dasanapura,708.0,2.0,37.0,2,5225.988700564972
2280,Dasanapura,708.0,1.0,40.0,2,5649.717514124294
2281,Dasanapura,965.0,2.0,42.5,2,4404.145077720207
2282,Dasanapura,1286.0,3.0,61.44,3,4777.604976671851
2283,Dasanapura,1500.0,3.0,65.0,2,4333.333333333333
2284,Dasanapura,814.0,2.0,42.0,2,5159.7051597051595
2285,Dasanapura,1163.0,2.0,65.0,2,5588.993981083405
2286,Dasanapura,1286.0,2.0,68.0,3,5287.713841368584
2287,Dasanapura,708.0,2.0,31.15,2,4399.717514124294
2288,Dasanapura,814.0,2.0,43.7,2,5368.550368550368
2289,Dasappa Layout,1200.0,5.0,85.0,5,7083.333333333333
2290,Dasarahalli,1295.0,2.0,65.0,2,5019.305019305019
2291,Dasarahalli,1520.0,2.0,75.0,3,4934.210526315789
2292,Dasarahalli,1150.0,2.0,70.0,2,6086.95652173913
2293,Dasarahalli,2100.0,3.0,120.0,3,5714.285714285715
2294,Dasarahalli,1220.0,2.0,52.0,2,4262.295081967213
2295,Dasarahalli,1375.0,2.0,60.0,2,4363.636363636364
2296,Dasarahalli,1333.0,2.0,78.56,2,5893.473368342085
2297,Dasarahalli,1220.0,2.0,62.0,2,5081.9672131147545
2298,Defence Colony,1150.0,2.0,126.0,2,10956.521739130434
2299,Defence Colony,6600.0,4.0,986.0,4,14939.39393939394
2300,Defence Colony,1150.0,2.0,125.0,2,10869.565217391304
2301,Defence Colony,2800.0,4.0,365.0,4,13035.714285714286
2302,Defence Colony,1270.0,2.0,172.0,2,13543.307086614173
2303,Defence Colony,8000.0,6.0,2800.0,6,35000.0
2304,Dena Bank Colony,1100.0,2.0,75.0,2,6818.181818181818
2305,Devanahalli,1260.0,2.0,66.78,2,5300.0
2306,Devanahalli,1282.0,2.0,68.52,3,5344.773790951638
2307,Devanahalli,1360.0,2.0,65.0,2,4779.411764705882
2308,Devanahalli,1408.0,2.0,85.0,2,6036.931818181818
2309,Devanahalli,1010.0,2.0,51.0,2,5049.504950495049
2310,Devanahalli,1080.0,2.0,53.35,2,4939.814814814815
2311,Devanahalli,2400.0,5.0,100.0,5,4166.666666666667
2312,Devanahalli,1080.0,2.0,44.0,2,4074.074074074074
2313,Devanahalli,1282.0,2.0,52.43,3,4089.703588143526
2314,Devanahalli,1174.0,2.0,59.0,2,5025.553662691653
2315,Devanahalli,658.0,1.0,34.0,1,5167.173252279636
2316,Devanahalli,658.0,1.0,26.91,1,4089.665653495441
2317,Devanahalli,698.5,1.0,28.57,1,4090.1932712956336
2318,Devanahalli,1080.0,2.0,52.0,2,4814.814814814815
2319,Devanahalli,1700.0,3.0,88.2,3,5188.235294117647
2320,Devanahalli,1498.0,3.0,79.15,3,5283.711615487317
2321,Devanahalli,1466.0,3.0,77.59,3,5292.633015006822
2322,Devanahalli,775.0,1.0,39.0,1,5032.258064516129
2323,Devanahalli,1020.0,2.0,49.87,1,4889.21568627451
2324,Devanahalli,1045.0,2.0,48.0,2,4593.301435406698
2325,Devanahalli,1550.0,3.0,85.0,3,5483.870967741936
2326,Devanahalli,1200.0,2.0,55.08,3,4590.0
2327,Devanahalli,1340.0,2.0,65.0,2,4850.746268656716
2328,Devanahalli,2125.0,3.0,107.0,3,5035.294117647059
2329,Devanahalli,1230.0,2.0,56.45,2,4589.430894308943
2330,Devanahalli,1360.0,2.0,62.425,2,4590.073529411765
2331,Devanahalli,658.0,1.0,26.91,1,4089.665653495441
2332,Devanahalli,1290.0,2.0,62.0,3,4806.201550387597
2333,Devanahalli,1010.0,2.0,58.0,2,5742.574257425743
2334,Devanahalli,1466.0,3.0,59.96,3,4090.0409276944065
2335,Devanahalli,1520.0,2.0,69.76,3,4589.473684210527
2336,Devanahalli Int. Airport,1380.0,2.0,80.0,2,5797.101449275362
2337,Devanahalli Int. Airport,1080.0,2.0,62.0,2,5740.740740740741
2338,Devanahalli Road,1532.0,3.0,92.0,3,6005.221932114882
2339,Devanahalli Road,1320.0,5.0,199.0,5,15075.757575757576
2340,Devara Jeevanahalli,1650.0,3.0,52.0,3,3151.5151515151515
2341,Devara Jeevanahalli,1300.0,4.0,52.0,7,4000.0
2342,Devarachikkanahalli,1230.0,2.0,58.0,2,4715.447154471544
2343,Devasandra Extension,1200.0,6.0,180.0,6,15000.0
2344,Devasandra Extension,1090.0,2.0,32.0,2,2935.7798165137615
2345,Devasthanagalu,1460.0,3.0,70.0,3,4794.520547945205
2346,Devasthanagalu,1090.0,2.0,45.0,2,4128.440366972477
2347,Devasthanagalu,946.0,2.0,45.0,2,4756.871035940803
2348,Devasthanagalu,1470.0,2.0,60.0,3,4081.6326530612246
2349,Devi Nagar,1100.0,2.0,61.0,2,5545.454545454545
2350,Devi Nagar,1200.0,2.0,45.0,2,3750.0
2351,Devi Nagar,2000.0,3.0,105.0,3,5250.0
2352,Devi Nagar,1410.0,3.0,68.0,3,4822.695035460993
2353,Dinnur,1700.0,3.0,97.0,3,5705.882352941177
2354,Dinnur,1100.0,2.0,65.0,2,5909.090909090909
2355,Divya Unnathi Layout,1611.0,2.0,64.44,3,4000.0
2356,Divya Unnathi Layout,1610.0,2.0,64.4,3,4000.0000000000005
2357,Divya Unnathi Layout,1339.0,2.0,53.56,2,4000.0
2358,Doctors Layout,1520.0,2.0,62.0,2,4078.9473684210525
2359,Doctors Layout,1125.0,2.0,44.0,2,3911.1111111111113
2360,Doctors Layout,1000.0,2.0,42.0,2,4200.0
2361,Doctors Layout,1225.0,2.0,47.0,2,3836.734693877551
2362,Doctors Layout,1215.0,2.0,46.8,3,3851.8518518518517
2363,Dodda Banaswadi,1120.0,2.0,36.0,2,3214.285714285714
2364,Dodda Banaswadi,1500.0,3.0,56.0,3,3733.3333333333335
2365,Dodda Banaswadi,1300.0,2.0,60.0,3,4615.384615384615
2366,Dodda Banaswadi,1650.0,3.0,78.0,3,4727.272727272727
2367,Dodda Kempaiah Layout,1600.0,3.0,75.0,3,4687.5
2368,Dodda Kempaiah Layout,1015.0,2.0,45.0,2,4433.4975369458125
2369,Dodda Nekkundi,1260.0,2.0,55.0,2,4365.079365079365
2370,Dodda Nekkundi,850.0,2.0,28.0,2,3294.1176470588234
2371,Dodda Nekkundi,1390.0,2.0,60.0,2,4316.546762589928
2372,Dodda Nekkundi,1804.0,3.0,121.0,3,6707.317073170731
2373,Dodda Nekkundi,1080.0,2.0,50.0,2,4629.62962962963
2374,Dodda Nekkundi,1999.0,3.0,132.0,3,6603.301650825412
2375,Dodda Nekkundi,1100.0,2.0,48.0,2,4363.636363636364
2376,Dodda Nekkundi,1999.0,3.0,135.0,3,6753.376688344172
2377,Dodda Nekkundi,1100.0,2.0,41.15,2,3740.909090909091
2378,Dodda Nekkundi,1252.0,2.0,71.0,3,5670.926517571885
2379,Dodda Nekkundi,1155.0,2.0,46.0,2,3982.683982683983
2380,Dodda Nekkundi,1128.0,2.0,45.0,2,3989.3617021276596
2381,Dodda Nekkundi,1148.0,2.0,56.0,2,4878.048780487805
2382,Dodda Nekkundi,1435.0,3.0,57.2,3,3986.062717770035
2383,Dodda Nekkundi,1145.0,2.0,46.5,2,4061.1353711790393
2384,Dodda Nekkundi,1829.0,3.0,125.0,3,6834.3357025697105
2385,Dodda Nekkundi,1100.0,2.0,41.16,2,3741.8181818181815
2386,Dodda Nekkundi,1100.0,2.0,46.75,2,4250.0
2387,Dodda Nekkundi,1315.0,2.0,50.0,2,3802.2813688212927
2388,Dodda Nekkundi,1135.0,2.0,58.0,2,5110.132158590309
2389,Dodda Nekkundi,1100.0,2.0,41.18,2,3743.6363636363635
2390,Dodda Nekkundi,1370.0,2.0,60.0,2,4379.56204379562
2391,Dodda Nekkundi,1200.0,2.0,71.0,2,5916.666666666667
2392,Dodda Nekkundi,1585.0,2.0,79.0,3,4984.22712933754
2393,Dodda Nekkundi,1005.0,2.0,45.0,2,4477.611940298508
2394,Dodda Nekkundi,1264.0,2.0,52.0,2,4113.9240506329115
2395,Dodda Nekkundi Extension,1148.0,2.0,60.0,2,5226.480836236934
2396,Dodda Nekkundi Extension,1188.0,2.0,73.0,2,6144.781144781145
2397,Dodda Nekkundi Extension,1148.0,2.0,69.0,2,6010.452961672474
2398,Dodda Nekkundi Extension,1864.0,3.0,115.0,3,6169.527896995708
2399,Dodda Nekkundi Extension,1458.0,2.0,87.0,3,5967.078189300411
2400,Doddaballapur,1690.0,3.0,80.0,4,4733.7278106508875
2401,Doddaballapur,4200.0,4.0,325.0,4,7738.0952380952385
2402,Doddaballapur,3876.0,3.0,300.0,3,7739.938080495356
2403,Doddaballapur,2776.0,4.0,195.0,3,7024.495677233429
2404,Doddaballapur,2440.0,3.0,142.0,3,5819.672131147541
2405,Doddaballapur,2400.0,3.0,200.0,4,8333.333333333334
2406,Doddaballapur,654.0,1.0,49.0,1,7492.354740061162
2407,Doddaballapur,3206.0,5.0,270.0,4,8421.70929507174
2408,Doddabanahalli,830.0,2.0,37.0,2,4457.831325301205
2409,Doddabanahalli,800.0,2.0,30.0,2,3750.0
2410,Doddabanahalli,1290.0,3.0,45.33,3,3513.953488372093
2411,Doddabidrakallu,1200.0,3.0,74.0,3,6166.666666666667
2412,Doddabommasandra,1550.0,2.0,70.0,3,4516.129032258064
2413,Doddabommasandra,3150.0,5.0,145.0,8,4603.174603174603
2414,Doddabommasandra,1300.0,2.0,32.0,2,2461.5384615384614
2415,Doddabommasandra,1600.0,2.0,90.0,2,5625.0
2416,Doddagubbi,1125.0,4.0,70.0,3,6222.222222222223
2417,Doddagubbi,747.0,1.0,27.0,1,3614.4578313253014
2418,Doddakallasandra,1010.0,2.0,40.39,2,3999.009900990099
2419,Doddakallasandra,1360.0,2.0,54.39,3,3999.264705882353
2420,Doddakallasandra,1460.0,2.0,58.39,3,3999.3150684931506
2421,Doddakallasandra,1360.0,2.0,54.4,3,4000.0
2422,Doddakallasandra,1425.0,2.0,56.99,3,3999.2982456140353
2423,Doddakallasandra,1010.0,2.0,40.39,2,3999.009900990099
2424,Doddakallasandra,1072.0,2.0,42.87,2,3999.0671641791046
2425,Doddakallasandra,1010.0,2.0,40.4,2,4000.0
2426,Doddakallasandra,1010.0,2.0,41.0,2,4059.4059405940593
2427,Doddakallasandra,1072.0,2.0,42.87,2,3999.0671641791046
2428,Doddakammanahalli,1550.0,2.0,60.0,3,3870.967741935484
2429,Doddakammanahalli,1180.0,2.0,56.0,2,4745.762711864407
2430,Doddakammanahalli,1409.0,2.0,62.0,3,4400.28388928318
2431,Doddakammanahalli,1119.0,2.0,48.5,3,4334.226988382485
2432,Doddakammanahalli,1160.0,2.0,55.0,2,4741.379310344828
2433,Doddakannelli,1475.0,3.0,70.0,3,4745.762711864407
2434,Doddakannelli,1477.0,2.0,80.0,3,5416.384563303995
2435,Doddakannelli,1025.0,2.0,48.0,2,4682.926829268293
2436,Doddanakundi Industrial Area 2,1512.0,1.0,65.01,2,4299.603174603175
2437,Doddanakundi Industrial Area 2,1768.0,3.0,95.0,3,5373.303167420814
2438,Doddanakundi Industrial Area 2,1092.0,2.0,49.0,2,4487.179487179487
2439,Doddanekundi,1760.0,3.0,176.0,3,10000.0
2440,Doddanekundi,1280.0,2.0,40.0,2,3125.0
2441,Doddanekundi,2045.0,4.0,154.0,3,7530.562347188264
2442,Doddanekundi,1148.0,2.0,59.0,2,5139.3728222996515
2443,Doddanekundi,1128.0,2.0,48.4,2,4290.780141843971
2444,Doddathoguru,970.0,2.0,33.0,2,3402.061855670103
2445,Doddathoguru,1050.0,2.0,32.0,2,3047.6190476190477
2446,Doddathoguru,850.0,2.0,25.0,2,2941.176470588235
2447,Doddathoguru,1030.0,2.0,42.0,2,4077.669902912621
2448,Doddathoguru,1549.0,3.0,65.0,3,4196.255648805681
2449,Doddathoguru,1875.0,3.0,55.0,3,2933.3333333333335
2450,Doddathoguru,550.0,1.0,17.0,1,3090.909090909091
2451,Doddathoguru,1015.0,2.0,33.5,2,3300.4926108374384
2452,Doddathoguru,1104.0,2.0,39.0,2,3532.608695652174
2453,Doddathoguru,915.0,2.0,32.0,2,3497.2677595628415
2454,Doddathoguru,750.0,1.0,25.5,1,3400.0
2455,Doddathoguru,1595.0,3.0,62.0,3,3887.1473354231975
2456,Doddathoguru,855.0,2.0,32.0,2,3742.690058479532
2457,Doddathoguru,1105.0,2.0,50.0,2,4524.886877828054
2458,Doddathoguru,925.0,2.0,30.0,2,3243.2432432432433
2459,Doddathoguru,1300.0,2.0,42.0,3,3230.769230769231
2460,Doddathoguru,1208.0,3.0,45.0,3,3725.1655629139073
2461,Doddathoguru,1100.0,2.0,50.0,2,4545.454545454545
2462,Doddathoguru,940.0,2.0,32.9,2,3500.0
2463,Doddathoguru,1382.0,3.0,65.0,3,4703.328509406657
2464,Doddathoguru,1107.0,2.0,44.0,2,3974.706413730804
2465,Doddathoguru,907.0,2.0,40.0,2,4410.143329658214
2466,Doddathoguru,1783.0,3.0,85.0,3,4767.246214245653
2467,Doddathoguru,550.0,1.0,17.0,1,3090.909090909091
2468,Dodsworth Layout,30000.0,4.0,2100.0,4,7000.0
2469,Dodsworth Layout,1400.0,2.0,80.0,2,5714.285714285715
2470,Dodsworth Layout,1717.0,3.0,99.0,3,5765.87070471753
2471,Dodsworth Layout,1594.0,3.0,99.0,3,6210.790464240903
2472,Dodsworth Layout,1893.0,3.0,115.0,3,6075.0132065504495
2473,Dodsworth Layout,1400.0,2.0,85.0,2,6071.428571428572
2474,Dodsworth Layout,30400.0,4.0,1824.0,6,6000.0
2475,Dollar Scheme Colony,3563.0,6.0,310.0,4,8700.533258490037
2476,Dollar Scheme Colony,3463.0,6.0,310.0,4,8951.775916835115
2477,Dollars Colony,3500.0,4.0,350.0,4,10000.0
2478,Dollars Colony,3100.0,5.0,385.0,4,12419.354838709678
2479,Dollars Colony,1097.0,2.0,65.0,2,5925.2506836827715
2480,Dollars Colony,1350.0,3.0,75.0,3,5555.555555555556
2481,Dollars Colony,7800.0,3.0,2000.0,3,25641.02564102564
2482,Dollars Colony,2100.0,3.0,280.0,4,13333.333333333334
2483,Dollars Colony,2000.0,3.0,200.0,3,10000.0
2484,Dollars Layout,1460.0,3.0,88.0,3,6027.397260273972
2485,Dollars Layout,2456.0,3.0,220.0,3,8957.654723127036
2486,Domlur,1540.0,3.0,90.0,3,5844.1558441558445
2487,Domlur,1875.0,2.0,150.0,3,8000.0
2488,Domlur,1429.0,3.0,86.0,3,6018.194541637508
2489,Domlur,640.0,1.0,55.0,1,8593.75
2490,Domlur,1050.0,2.0,85.0,2,8095.238095238095
2491,Domlur,1800.0,3.0,150.0,3,8333.333333333334
2492,Domlur,1720.0,3.0,135.0,3,7848.837209302325
2493,Domlur,1950.0,3.0,165.0,3,8461.538461538461
2494,Domlur,2180.0,3.0,285.0,3,13073.394495412844
2495,Domlur,650.0,1.0,70.0,1,10769.23076923077
2496,Domlur,780.0,1.0,70.0,1,8974.358974358975
2497,Domlur,2180.0,3.0,285.0,3,13073.394495412844
2498,Domlur,1740.0,3.0,120.0,3,6896.551724137931
2499,Domlur,1695.0,3.0,125.0,3,7374.6312684365785
2500,Domlur,1246.0,2.0,95.0,2,7624.398073836276
2501,Domlur,2100.0,3.0,145.0,3,6904.761904761905
2502,Domlur,1276.0,2.0,80.0,2,6269.592476489028
2503,Domlur,1850.0,3.0,180.0,3,9729.72972972973
2504,Domlur,2955.0,3.0,235.0,3,7952.622673434857
2505,Domlur,1650.0,3.0,180.0,3,10909.09090909091
2506,Domlur Layout,900.0,2.0,160.0,2,17777.777777777777
2507,Dommasandra,805.0,2.0,22.14,2,2750.3105590062114
2508,Dommasandra,1033.0,2.0,25.53,3,2471.4424007744433
2509,Dommasandra,1267.0,3.0,56.0,3,4419.889502762431
2510,Dommasandra,1200.0,2.0,50.0,2,4166.666666666667
2511,Dommasandra,2700.0,3.0,68.0,4,2518.5185185185187
2512,Dommasandra,1033.0,2.0,31.5,3,3049.3707647628266
2513,Dommasandra,1153.0,2.0,43.5,2,3772.7666955767563
2514,Dommasandra,1500.0,2.0,40.0,2,2666.6666666666665
2515,Dommasandra,1090.0,2.0,43.5,2,3990.8256880733943
2516,Dommasandra,850.0,2.0,25.4,2,2988.235294117647
2517,Dommasandra,674.0,1.0,19.9,2,2952.522255192878
2518,Dommasandra,999.0,2.0,32.9,2,3293.293293293293
2519,Doopanahalli,1340.0,2.0,100.0,3,7462.686567164179
2520,Doopanahalli,2250.0,3.0,199.0,3,8844.444444444445
2521,Doopanahalli,1625.0,3.0,150.0,3,9230.76923076923
2522,Dooravani Nagar,1596.0,3.0,105.0,3,6578.9473684210525
2523,Dooravani Nagar,1596.0,3.0,95.0,3,5952.380952380952
2524,Dooravani Nagar,1570.0,3.0,115.0,3,7324.84076433121
2525,Dr Shivarama Karantha Nagar,1500.0,2.0,65.0,3,4333.333333333333
2526,Dr Shivarama Karantha Nagar,1200.0,2.0,54.0,2,4500.0
2527,Dwarka Nagar,1200.0,3.0,95.75,3,7979.166666666667
2528,"ECC Road, Whitefield, ",1132.0,2.0,67.0,2,5918.727915194347
2529,EPIP Zone,1499.0,5.0,102.0,3,6804.536357571715
2530,EPIP Zone,1285.0,2.0,82.0,2,6381.322957198444
2531,EPIP Zone,2330.0,3.0,162.0,3,6952.789699570815
2532,EPIP Zone,1330.0,2.0,92.5,2,6954.887218045113
2533,EPIP Zone,1330.0,2.0,86.98,2,6539.849624060151
2534,EPIP Zone,1330.0,2.0,93.36,2,7019.548872180451
2535,EPIP Zone,3035.0,5.0,200.0,4,6589.785831960461
2536,EPIP Zone,1500.0,3.0,102.0,3,6800.0
2537,EPIP Zone,1280.0,2.0,69.0,2,5390.625
2538,EPIP Zone,1125.0,2.0,65.0,2,5777.777777777777
2539,EPIP Zone,1734.0,3.0,125.0,3,7208.76585928489
2540,EPIP Zone,3360.0,5.0,225.0,4,6696.428571428572
2541,EPIP Zone,1343.0,2.0,86.0,2,6403.574087862993
2542,EPIP Zone,2350.0,4.0,163.0,3,6936.170212765957
2543,EPIP Zone,1860.0,3.0,130.0,3,6989.247311827957
2544,EPIP Zone,2210.0,3.0,165.0,3,7466.06334841629
2545,EPIP Zone,2710.0,3.0,177.0,3,6531.365313653137
2546,EPIP Zone,3360.0,5.0,221.0,4,6577.380952380952
2547,Ejipura,1650.0,3.0,110.0,3,6666.666666666667
2548,Ejipura,922.0,2.0,70.0,2,7592.190889370932
2549,Ejipura,1190.0,2.0,70.0,2,5882.35294117647
2550,Ejipura,2070.0,3.0,135.0,3,6521.739130434783
2551,Ejipura,1600.0,3.0,95.0,3,5937.5
2552,Ejipura,1210.0,2.0,75.0,2,6198.347107438017
2553,Ejipura,1200.0,2.0,60.0,2,5000.0
2554,Electronic City,660.0,1.0,23.1,2,3500.0
2555,Electronic City,1025.0,2.0,47.0,3,4585.365853658536
2556,Electronic City,1000.0,2.0,28.88,2,2888.0
2557,Electronic City,1530.0,2.0,45.9,3,3000.0
2558,Electronic City,1500.0,2.0,64.5,3,4300.0
2559,Electronic City,1060.0,2.0,60.0,2,5660.377358490566
2560,Electronic City,1152.0,2.0,64.5,2,5598.958333333333
2561,Electronic City,1350.0,2.0,56.0,3,4148.148148148148
2562,Electronic City,770.0,1.0,36.0,2,4675.324675324675
2563,Electronic City,1070.0,2.0,52.0,2,4859.813084112149
2564,Electronic City,1025.0,2.0,46.0,2,4487.804878048781
2565,Electronic City,589.0,1.0,27.0,1,4584.040747028863
2566,Electronic City,1100.0,2.0,42.0,2,3818.181818181818
2567,Electronic City,910.0,2.0,40.0,2,4395.604395604396
2568,Electronic City,1108.0,2.0,63.0,2,5685.9205776173285
2569,Electronic City,1128.0,2.0,65.0,2,5762.41134751773
2570,Electronic City,1800.0,3.0,95.0,3,5277.777777777777
2571,Electronic City,630.0,1.0,34.65,1,5500.0
2572,Electronic City,1128.0,2.0,63.0,2,5585.106382978724
2573,Electronic City,1599.0,3.0,99.0,3,6191.369606003753
2574,Electronic City,1125.0,2.0,32.49,2,2888.0
2575,Electronic City,1094.0,2.0,42.0,2,3839.1224862888484
2576,Electronic City,1070.0,2.0,55.0,2,5140.186915887851
2577,Electronic City,940.0,2.0,41.0,2,4361.702127659574
2578,Electronic City,1320.0,2.0,38.13,3,2888.636363636364
2579,Electronic City,1128.0,2.0,68.75,2,6094.858156028369
2580,Electronic City,1342.0,2.0,73.3,2,5461.997019374068
2581,Electronic City,1360.0,2.0,71.0,3,5220.588235294118
2582,Electronic City,880.0,2.0,29.0,2,3295.4545454545455
2583,Electronic City,1265.0,2.0,56.93,2,4500.395256916996
2584,Electronic City,1691.0,2.0,102.0,3,6031.933767001774
2585,Electronic City,1128.0,2.0,65.49,2,5805.851063829787
2586,Electronic City,1620.0,3.0,62.0,3,3827.1604938271603
2587,Electronic City,550.0,1.0,16.0,2,2909.090909090909
2588,Electronic City,710.0,2.0,16.0,2,2253.521126760563
2589,Electronic City,1070.0,2.0,56.1,2,5242.990654205608
2590,Electronic City,2000.0,4.0,120.0,4,6000.0
2591,Electronic City,890.0,2.0,45.0,2,5056.179775280899
2592,Electronic City,1128.0,2.0,65.65,2,5820.035460992909
2593,Electronic City,865.0,2.0,42.0,2,4855.491329479769
2594,Electronic City,1130.0,2.0,32.64,2,2888.495575221239
2595,Electronic City,910.0,2.0,42.0,2,4615.384615384615
2596,Electronic City,975.0,2.0,37.5,2,3846.153846153846
2597,Electronic City,1360.0,2.0,75.0,3,5514.705882352941
2598,Electronic City,770.0,1.0,40.0,2,5194.805194805195
2599,Electronic City,1128.0,2.0,64.0,2,5673.758865248227
2600,Electronic City,1070.0,2.0,54.0,2,5046.728971962617
